,dimention,nDCG@10
0,1,0.008253591986263131
1,2,0.011226501952187478
2,3,0.01083566306619569
3,4,0.013483462601054107
4,5,0.015079332484579842
5,6,0.017011021131499778
6,7,0.02373083026905795
7,8,0.031655093525874915
8,9,0.031126584339489716
9,10,0.028556835884210513
10,11,0.03650557921857532
11,12,0.039878083465873945
12,13,0.047535002930573146
13,14,0.047281308411907266
14,15,0.04556985723504502
15,16,0.043815067894345736
16,17,0.05495486874105034
17,18,0.05289095937178014
18,19,0.051695785656870046
19,20,0.05327261408878664
20,21,0.05610959027700518
21,22,0.06675757426473214
22,23,0.07505754512243001
23,24,0.06972513058678924
24,25,0.07506500361798428
25,26,0.07779037986820636
26,27,0.08040972731739161
27,28,0.08644877480859196
28,29,0.08802101732471146
29,30,0.09013540076003379
30,31,0.09769307640679888
31,32,0.10284713650884383
32,33,0.10389911685516785
33,34,0.10611475654999443
34,35,0.11390763894719146
35,36,0.11380237154387117
36,37,0.11663152839032624
37,38,0.11881506255894958
38,39,0.118822632891652
39,40,0.12080885899584566
40,41,0.12216009553428198
41,42,0.12402563158955202
42,43,0.12856353123255024
43,44,0.13413190507994963
44,45,0.13354826357498772
45,46,0.13538546653292177
46,47,0.1358041033016258
47,48,0.13920763568295683
48,49,0.14122303166696298
49,50,0.14336263154834394
50,51,0.1458180894728246
51,52,0.1498854281211924
52,53,0.15307703797822528
53,54,0.15463278649121645
54,55,0.1561695258939455
55,56,0.15482649906665671
56,57,0.1549668396937421
57,58,0.15472715361804845
58,59,0.15534312682968582
59,60,0.15672325183864458
60,61,0.16565117232327747
61,62,0.1653049466117174
62,63,0.16553186236837203
63,64,0.16667308525476687
64,65,0.1699081653847643
65,66,0.1711115366534253
66,67,0.17217689587446447
67,68,0.16939095092520193
68,69,0.17082300911933457
69,70,0.17361827064526592
70,71,0.17175633155171743
71,72,0.1731747210215827
72,73,0.1750934069686978
73,74,0.1772073238408928
74,75,0.17906004181911797
75,76,0.1788805191745544
76,77,0.18285194844437727
77,78,0.18429184085770844
78,79,0.1840986947976783
79,80,0.1842913643510185
80,81,0.1852751345522237
81,82,0.1873148920544412
82,83,0.1869333792394376
83,84,0.18809500962350897
84,85,0.18861331490969685
85,86,0.18756379070785276
86,87,0.18999939387602643
87,88,0.19027020186720345
88,89,0.1904637419288119
89,90,0.19121600851059062
90,91,0.19431075460840352
91,92,0.19565930866435305
92,93,0.19524149788455553
93,94,0.19692903264537492
94,95,0.20024932640559742
95,96,0.19998600530380295
96,97,0.202224501390532
97,98,0.20274384881332788
98,99,0.2039319619374039
99,100,0.20372098013373433
100,101,0.20311742657692478
101,102,0.202986047262275
102,103,0.20680473610234595
103,104,0.20553518429170367
104,105,0.2080031951662729
105,106,0.2050766378517537
106,107,0.1996968592716118
107,108,0.20075997616118602
108,109,0.20234032994125778
109,110,0.20538976675805018
110,111,0.2076954271756239
111,112,0.20786185270231214
112,113,0.21134394787933863
113,114,0.2111313972736448
114,115,0.21115177629244125
115,116,0.21312768403179386
116,117,0.21424763946982647
117,118,0.21400422065569807
118,119,0.21573594051847006
119,120,0.21546929997127065
120,121,0.2179597333706771
121,122,0.21826775705130325
122,123,0.22050982363199942
123,124,0.22013207692789336
124,125,0.21985917156812956
125,126,0.2199058701131941
126,127,0.22023703935307504
127,128,0.2204738579072875
128,129,0.2231529361731833
129,130,0.22397663337789162
130,131,0.22498625579758932
131,132,0.2245006713648351
132,133,0.22463537960311722
133,134,0.22477906218171714
134,135,0.22476759449024955
135,136,0.2248348805343434
136,137,0.22804566198260184
137,138,0.225663606916336
138,139,0.2254766923318366
139,140,0.22668432140612507
140,141,0.22741334032134253
141,142,0.22674938108906645
142,143,0.2269925704022513
143,144,0.22908820114019143
144,145,0.23082729189082785
145,146,0.2311573528842038
146,147,0.2316120835384776
147,148,0.23029329950937136
148,149,0.23119767979054523
149,150,0.2297961115218953
150,151,0.23299466378193448
151,152,0.2328029389069289
152,153,0.23359617855830456
153,154,0.2359536725906695
154,155,0.23570286957599984
155,156,0.2354284345159511
156,157,0.23582608068657673
157,158,0.2348647190769226
158,159,0.2348989742299287
159,160,0.2351345679843855
160,161,0.23456544083022396
161,162,0.23504732166931516
162,163,0.23561394699365945
163,164,0.23620066815189736
164,165,0.2367961227830787
165,166,0.23841465924017782
166,167,0.23703541203480433
167,168,0.23728716817561138
168,169,0.2383358161306676
169,170,0.2371413536148865
170,171,0.23852850011230753
171,172,0.23890583842547997
172,173,0.23933548537771304
173,174,0.23936101708324767
174,175,0.24008212555649747
175,176,0.23909566315780933
176,177,0.23850911848783293
177,178,0.24033259552638686
178,179,0.2405633678273379
179,180,0.24151126341520343
180,181,0.23931831755370012
181,182,0.24107819346744944
182,183,0.24033690517281917
183,184,0.2392583308682963
184,185,0.240892360520704
185,186,0.24044628508402754
186,187,0.2418938649991219
187,188,0.2428233075579749
188,189,0.2411422970470393
189,190,0.24168266871908464
190,191,0.2448205763564546
191,192,0.2449251016676747
192,193,0.24049128165031342
193,194,0.24122632716868164
194,195,0.24079348960330046
195,196,0.2423464308999446
196,197,0.24010038884250887
197,198,0.24189767693763514
198,199,0.24184109294112355
199,200,0.24086719235052598
200,201,0.24124284880270214
201,202,0.24050227358645718
202,203,0.24192529826671838
203,204,0.24230552683495576
204,205,0.24234027155208443
205,206,0.24125930694837644
206,207,0.24278455893564224
207,208,0.2430649835341328
208,209,0.24145610960174016
209,210,0.2426332802047663
210,211,0.2445387272996436
211,212,0.24468915053019136
212,213,0.24731375191586927
213,214,0.24918684178786524
214,215,0.24954085517795574
215,216,0.24697744891289627
216,217,0.24745303059847354
217,218,0.24606294761898687
218,219,0.24589066523111128
219,220,0.2459227796130857
220,221,0.24665506081144725
221,222,0.24747216620458995
222,223,0.24976117743313614
223,224,0.24949092077554336
224,225,0.2492516622778915
225,226,0.24878695189969277
226,227,0.24746014392568527
227,228,0.24845158647757037
228,229,0.24939947380819263
229,230,0.24971780347362194
230,231,0.2507551850823117
231,232,0.25085534072033056
232,233,0.25170799958425916
233,234,0.2516735690776035
234,235,0.2504518383807405
235,236,0.24879144247675306
236,237,0.2488040240583254
237,238,0.2514291599621455
238,239,0.25113961650098793
239,240,0.25217703772652805
240,241,0.253171712321348
241,242,0.2530315071488527
242,243,0.25343652031504993
243,244,0.25329603481225693
244,245,0.2535754728125514
245,246,0.2501162684067637
246,247,0.2514708392143493
247,248,0.25297252469527237
248,249,0.2519079779466893
249,250,0.2527332619922591
250,251,0.2517666688466273
251,252,0.25155183490116556
252,253,0.252228562671103
253,254,0.2493085038159292
254,255,0.2501722329789291
255,256,0.24903692194507954
256,257,0.24921009307884653
257,258,0.24830329667950662
258,259,0.24954865352570443
259,260,0.2500745058139624
260,261,0.2492248680000793
261,262,0.2488495135847197
262,263,0.24927069089717607
263,264,0.25176733096324627
264,265,0.2510227667101986
265,266,0.25110188626555174
266,267,0.2520377786053197
267,268,0.25175480034543285
268,269,0.250887565093692
269,270,0.251807077935751
270,271,0.25339426683081084
271,272,0.2522796408339876
272,273,0.25248637968312837
273,274,0.25257317083228115
274,275,0.2524707828479356
275,276,0.25343508382207186
276,277,0.2546348417429621
277,278,0.24908020024191455
278,279,0.25049368890342477
279,280,0.2505038599126447
280,281,0.2495231756359002
281,282,0.2511583842638746
282,283,0.2515615275033603
283,284,0.25124988231865414
284,285,0.2514851914633713
285,286,0.2505198419250177
286,287,0.2512788482469864
287,288,0.25113065808924584
288,289,0.25194219670023615
289,290,0.2520404832401486
290,291,0.25305834387711773
291,292,0.25330185670091565
292,293,0.25385082922714464
293,294,0.25377029278028396
294,295,0.2536854302852147
295,296,0.2549294032885679
296,297,0.2564960284880149
297,298,0.25566874428696656
298,299,0.2551980460409223
299,300,0.2542602530058016
300,301,0.2529752040310383
301,302,0.2526646916329679
302,303,0.25393749404972393
303,304,0.2545462426345006
304,305,0.25268616054531096
305,306,0.2530838328129394
306,307,0.25238906296596547
307,308,0.25514200459816677
308,309,0.2555471961285516
309,310,0.2579366566074602
310,311,0.25736790624014677
311,312,0.25798883364372754
312,313,0.2572114397036292
313,314,0.2589815208324017
314,315,0.2602977204359864
315,316,0.2600031637066199
316,317,0.25812531494304053
317,318,0.2579970080326178
318,319,0.25643827700131394
319,320,0.2576996022403289
320,321,0.2574408607200964
321,322,0.25750821728775375
322,323,0.25885205169629427
323,324,0.2591497383264583
324,325,0.2588066060212085
325,326,0.2596532616815088
326,327,0.2602830148139409
327,328,0.2596406033710476
328,329,0.25883753058312214
329,330,0.25827360900589974
330,331,0.2591535943137511
331,332,0.2605482725259428
332,333,0.2604354899981417
333,334,0.2618858311272884
334,335,0.260058227133161
335,336,0.2593877439399009
336,337,0.2604928404730742
337,338,0.2613611478417685
338,339,0.26121580130819816
339,340,0.2608978453687666
340,341,0.26228546943598746
341,342,0.264455346799679
342,343,0.26472610509918515
343,344,0.26239977790012897
344,345,0.26221949617201645
345,346,0.2643381215271022
346,347,0.2645478953343664
347,348,0.2632702282320642
348,349,0.26562393597492884
349,350,0.26548431614744594
350,351,0.2668321523589209
351,352,0.26906689491021774
352,353,0.2685486929016451
353,354,0.2674449031177958
354,355,0.26582062333978584
355,356,0.2653923726735523
356,357,0.26593466550062833
357,358,0.266088861760607
358,359,0.26502734526224003
359,360,0.26591227084133734
360,361,0.26504708683804246
361,362,0.262961748375185
362,363,0.2662547751845865
363,364,0.26660814044161324
364,365,0.2661835066149975
365,366,0.2677163661765821
366,367,0.26705512097525047
367,368,0.26639235170152636
368,369,0.2680254918661331
369,370,0.2687324504852049
370,371,0.26533206054817676
371,372,0.2652649738777837
372,373,0.26571608112625617
373,374,0.26340000364270133
374,375,0.2668976171921455
375,376,0.26685173391249106
376,377,0.2664774291781271
377,378,0.26558290586959665
378,379,0.26630518533507536
379,380,0.2665843947173869
380,381,0.2688669234809854
381,382,0.26975420332312794
382,383,0.2692268939515624
383,384,0.27004086859574405
384,385,0.2708843869831874
385,386,0.2705901176228082
386,387,0.27016817794169856
387,388,0.27068910514378974
388,389,0.2699215024238337
389,390,0.27077965163425977
390,391,0.2696173239239478
391,392,0.2693767635436114
392,393,0.27083761549251867
393,394,0.2704766045806414
394,395,0.27034677527463924
395,396,0.2706634923381243
396,397,0.2687554991097529
397,398,0.2686767915478594
398,399,0.2695981921533406
399,400,0.2699954938070816
400,401,0.27157545703869274
401,402,0.27166182249055837
402,403,0.2712035777662525
403,404,0.2701274202671889
404,405,0.27133581613429003
405,406,0.2694335765480844
406,407,0.26972728500672677
407,408,0.26963902762428177
408,409,0.270278139158071
409,410,0.2714494447151766
410,411,0.2733661856309784
411,412,0.2753834190070253
412,413,0.2756585225395909
413,414,0.2749742749878655
414,415,0.2766967330146843
415,416,0.2761926696685324
416,417,0.2773952974006221
417,418,0.27881328787397086
418,419,0.27732406934566106
419,420,0.27664669810558384
420,421,0.2782044583104392
421,422,0.27730002301863244
422,423,0.2790282135140669
423,424,0.2781663756953235
424,425,0.27900737770276024
425,426,0.2797297402672051
426,427,0.27713730045381474
427,428,0.27757997334765067
428,429,0.27808294598692507
429,430,0.2760392025829551
430,431,0.2771619693421226
431,432,0.27784628350006824
432,433,0.27743643735634577
433,434,0.2791888285947035
434,435,0.27908696082262985
435,436,0.2789885674535674
436,437,0.27742359042831666
437,438,0.27812768600534427
438,439,0.2777106252580272
439,440,0.2774182338131013
440,441,0.27653058892720733
441,442,0.27913687123011155
442,443,0.2795797244850228
443,444,0.2807493981127823
444,445,0.28063787829573134
445,446,0.2806060818459998
446,447,0.2816686202269977
447,448,0.281154868497139
448,449,0.2814798341366097
449,450,0.280768993813685
450,451,0.28267517903122447
451,452,0.28171890748351897
452,453,0.2805323495380946
453,454,0.28009835081953105
454,455,0.2799535083048876
455,456,0.2793395569400228
456,457,0.27961232888550136
457,458,0.2802876698026913
458,459,0.2802582445600088
459,460,0.2813590907052075
460,461,0.28168247782838807
461,462,0.2818939744580862
462,463,0.27914894765680115
463,464,0.28128146336899323
464,465,0.2800511379792039
465,466,0.2791608367537297
466,467,0.27982099810127975
467,468,0.28042032623605445
468,469,0.28053476357577994
469,470,0.28118234502271755
470,471,0.28092006039106215
471,472,0.2811365137453267
472,473,0.2809590792772596
473,474,0.2816318336855104
474,475,0.2807239970236157
475,476,0.28078975820460633
476,477,0.28076959504695426
477,478,0.27864119746847976
478,479,0.2802301383373271
479,480,0.2806341656066752
480,481,0.2798720760085562
481,482,0.28051311434771103
482,483,0.280605804289609
483,484,0.2797508758877213
484,485,0.2785539789461004
485,486,0.2785195779750879
486,487,0.2788112170565816
487,488,0.28173715876946803
488,489,0.2799524290513786
489,490,0.2798618331866578
490,491,0.2790293391273207
491,492,0.2789320445097279
492,493,0.2795762263115809
493,494,0.280527230479351
494,495,0.27959288387177067
495,496,0.280402240557088
496,497,0.2802559640712493
497,498,0.28147347370818393
498,499,0.27824577318589044
499,500,0.2785727461628774
500,501,0.278530278696596
501,502,0.2784859439866375
502,503,0.2798897645598062
503,504,0.27961096667158464
504,505,0.2810712707750066
505,506,0.280791202807786
506,507,0.2808734475844074
507,508,0.28153015484085464
508,509,0.2815305874160717
509,510,0.2824446870352639
510,511,0.28239489848774374
511,512,0.28318643205606414
512,513,0.28376377093390937
513,514,0.28355304465524916
514,515,0.2845423461703505
515,516,0.2846424274905303
516,517,0.28553357201019064
517,518,0.28578174895438474
518,519,0.28565055181840343
519,520,0.2838612388823983
520,521,0.2850215364756149
521,522,0.2853649810220126
522,523,0.28514469329985614
523,524,0.2842469636598332
524,525,0.2839217087183962
525,526,0.2881442124811661
526,527,0.28708910781823666
527,528,0.2880561624775404
528,529,0.28762134270567186
529,530,0.28714866681903484
530,531,0.2871108331937816
531,532,0.2861909260056485
532,533,0.2870113478062839
533,534,0.2857816814826109
534,535,0.28668218862297884
535,536,0.2865787246760843
536,537,0.2871953201103325
537,538,0.2876000904852301
538,539,0.28803983218327334
539,540,0.28698938000866314
540,541,0.2869965724162988
541,542,0.28832239761803113
542,543,0.2890561003296674
543,544,0.2891021975311763
544,545,0.28998404309241094
545,546,0.28991796438743467
546,547,0.2898573361060093
547,548,0.2899248325014561
548,549,0.2885100549876439
549,550,0.28846284605674666
550,551,0.2888219058856401
551,552,0.28836239840413064
552,553,0.2870160986832486
553,554,0.28767473729573034
554,555,0.2870181847326446
555,556,0.28859166631421174
556,557,0.288517148352844
557,558,0.28967436154199455
558,559,0.2901201420141168
559,560,0.28902229041239563
560,561,0.2881296855989424
561,562,0.2881693496373603
562,563,0.289874724511438
563,564,0.28924959470084727
564,565,0.28884375401166645
565,566,0.2890435650215023
566,567,0.2887228501801348
567,568,0.29030122372798506
568,569,0.2904739691840468
569,570,0.2902688996519924
570,571,0.28851479275421876
571,572,0.2888583589684496
572,573,0.2893055656710823
573,574,0.2903716171872747
574,575,0.29028356640882585
575,576,0.2904512697443476
576,577,0.2910757512184511
577,578,0.2898926026077354
578,579,0.28981901759402356
579,580,0.29099358070595277
580,581,0.2911839922699011
581,582,0.29025540471199407
582,583,0.29106050626676133
583,584,0.2905817447048895
584,585,0.29029592073818355
585,586,0.29059737183342604
586,587,0.29061810435301144
587,588,0.2901803422246501
588,589,0.2902186050848532
589,590,0.29025830083798365
590,591,0.29033062493109535
591,592,0.29041676386771625
592,593,0.29052259983219275
593,594,0.2911808302145852
594,595,0.2918052308590874
595,596,0.29286653916970995
596,597,0.29216049671687216
597,598,0.2920629308598224
598,599,0.292816173194261
599,600,0.29300583598080454
600,601,0.2924320326312182
601,602,0.2928193560366493
602,603,0.2916814924185467
603,604,0.29207220712904874
604,605,0.29220285534296253
605,606,0.29248854518308764
606,607,0.2927736561707191
607,608,0.2930824726758161
608,609,0.2926338101769299
609,610,0.291568523853588
610,611,0.2917896023120886
611,612,0.29173789619457374
612,613,0.29199082463721626
613,614,0.29154244848527705
614,615,0.29094023208800257
615,616,0.2904101226266549
616,617,0.2900069973985609
617,618,0.2903930016451851
618,619,0.2899485198473951
619,620,0.2904132697091882
620,621,0.29040262021927343
621,622,0.2885975473713172
622,623,0.2886140570938521
623,624,0.28806112226032804
624,625,0.2890308242533646
625,626,0.28848899192770555
626,627,0.2886247012086306
627,628,0.2889995253442057
628,629,0.2886561780195495
629,630,0.289503342381879
630,631,0.290503023033811
631,632,0.28980371984350095
632,633,0.28972345222131735
633,634,0.2911394182284705
634,635,0.2908694033406273
635,636,0.2911482269775861
636,637,0.29062588452096066
637,638,0.2904311894201888
638,639,0.28932187611001503
639,640,0.2891511105888752
640,641,0.28866010204286674
641,642,0.2904780039931251
642,643,0.2903046413640713
643,644,0.29083259573001363
644,645,0.2903553873817469
645,646,0.29027139276961345
646,647,0.2906184037715743
647,648,0.290916362635136
648,649,0.29092477087046176
649,650,0.29154711577284664
650,651,0.2928871631748896
651,652,0.29262813855628356
652,653,0.2926982000152812
653,654,0.2926202986090284
654,655,0.29190844930769944
655,656,0.2920939049808736
656,657,0.2922519697978985
657,658,0.2918090778762651
658,659,0.2908076201455585
659,660,0.29159824774429866
660,661,0.2921737250002468
661,662,0.29167052694671985
662,663,0.290891020671424
663,664,0.29221634607285457
664,665,0.29082298015307056
665,666,0.2910570243902108
666,667,0.29114392760351826
667,668,0.2899538310615281
668,669,0.2899271883689609
669,670,0.29024073202328515
670,671,0.2914143863577068
671,672,0.29095613784524277
672,673,0.2901319554957637
673,674,0.2910597166543697
674,675,0.29060773629730374
675,676,0.28876555113000973
676,677,0.28890120237992023
677,678,0.2893953202025898
678,679,0.2901956540786022
679,680,0.2874309423121189
680,681,0.288534711237027
681,682,0.289524004109758
682,683,0.28943044642948373
683,684,0.2883597101084201
684,685,0.28815706416817055
685,686,0.2884737590704516
686,687,0.28709583031538655
687,688,0.2878405054199516
688,689,0.28719999117184963
689,690,0.28703007975955414
690,691,0.2874744651210047
691,692,0.28790779368068853
692,693,0.2880292708090499
693,694,0.2887319923068025
694,695,0.2880428037224903
695,696,0.2886173212720218
696,697,0.2876001227865234
697,698,0.28769293595240547
698,699,0.2865181170954713
699,700,0.28669621749044916
700,701,0.28819910877340127
701,702,0.28788941498372234
702,703,0.2870945392579523
703,704,0.2884549263910414
704,705,0.2882507783870108
705,706,0.28848718808417717
706,707,0.2885635218308981
707,708,0.2890502139024209
708,709,0.2886846043465295
709,710,0.2893533303918711
710,711,0.2894517665097181
711,712,0.28947080909962575
712,713,0.2890326993451717
713,714,0.28944264021098676
714,715,0.2892670021277543
715,716,0.2892589510683012
716,717,0.28833049905418723
717,718,0.28878169306604046
718,719,0.2888777490160024
719,720,0.28956183805788044
720,721,0.28986780843003007
721,722,0.29012566858009853
722,723,0.28974297005445904
723,724,0.2889480878609702
724,725,0.28927643745128345
725,726,0.2895761776649269
726,727,0.2883345724120928
727,728,0.28884216227055115
728,729,0.2876632203277108
729,730,0.28781303858438173
730,731,0.2884504523405978
731,732,0.2864084681700006
732,733,0.2855498513975813
733,734,0.28713052915005627
734,735,0.2885988220455784
735,736,0.2890242320582866
736,737,0.2882343428261268
737,738,0.28719905311649974
738,739,0.28731190970621984
739,740,0.28860861425440915
740,741,0.28767968169041325
741,742,0.28857002635763734
742,743,0.2886167444267889
743,744,0.2880059799885608
744,745,0.2887817030005141
745,746,0.28853157305200566
746,747,0.2878941335382866
747,748,0.28906959324020975
748,749,0.28906602257483854
749,750,0.28894534358749335
750,751,0.28979979555746244
751,752,0.2895171690773098
752,753,0.2901518526970806
753,754,0.29100152562715464
754,755,0.2895401366652124
755,756,0.2892788729759885
756,757,0.2896013079381531
757,758,0.29027216428002706
758,759,0.28953077059557875
759,760,0.28977648358372565
760,761,0.2886675950611587
761,762,0.29017728058226594
762,763,0.29027609546164046
763,764,0.2904016332490655
764,765,0.28976356717256113
765,766,0.29014406692069367
766,767,0.2894470080146846
767,768,0.2898557288200288
768,769,0.2890989857773227
769,770,0.2892273052944659
770,771,0.28880640295912263
771,772,0.28862661685947455
772,773,0.288709094059941
773,774,0.28929436356577704
774,775,0.29048506715548145
775,776,0.2894276254108043
776,777,0.2891546747357136
777,778,0.28979522163684207
778,779,0.28996661843840704
779,780,0.28933093457698417
780,781,0.28885159481726674
781,782,0.2886896001718708
782,783,0.29048484569222477
783,784,0.2897715705333448
784,785,0.28895993260774
785,786,0.28990753155284243
786,787,0.29002089026943056
787,788,0.2897410715223197
788,789,0.2906640893839227
789,790,0.29060365727064524
790,791,0.2908623626860703
791,792,0.2911054459337731
792,793,0.29066888069757857
793,794,0.290989438761686
794,795,0.2917298586597345
795,796,0.29091381192667204
796,797,0.2905878844270818
797,798,0.2905469707888399
798,799,0.2909097985874075
799,800,0.28939352850835637
800,801,0.28906978116253645
801,802,0.2882179720177042
802,803,0.2887089148498971
803,804,0.2890272095999371
804,805,0.2887658385733194
805,806,0.28904021308932987
806,807,0.28779128689136124
807,808,0.28789598431590224
808,809,0.28830137655772864
809,810,0.2880228591137713
810,811,0.2886931370431409
811,812,0.28895450064116346
812,813,0.28913220586337673
813,814,0.2893733614830841
814,815,0.2888878512891898
815,816,0.2888150260998731
816,817,0.28881758938558094
817,818,0.2883154650909367
818,819,0.288411823139281
819,820,0.2895173865586556
820,821,0.29016026742387835
821,822,0.2900449616410814
822,823,0.2899991775153873
823,824,0.2908811283890329
824,825,0.29077574741392337
825,826,0.2897406795705467
826,827,0.2904555613805801
827,828,0.29036674594776574
828,829,0.2892637272521964
829,830,0.29018405150618687
830,831,0.29042000515614064
831,832,0.290771882482262
832,833,0.29135051032834275
833,834,0.29177532152455354
834,835,0.2916283428946057
835,836,0.29105078634295317
836,837,0.29085974690642585
837,838,0.29071857821415403
838,839,0.2907706366500192
839,840,0.2909100019042371
840,841,0.2903734896643401
841,842,0.2908982229111665
842,843,0.2920299810210799
843,844,0.2904439949142848
844,845,0.29172940356274196
845,846,0.2912907346025467
846,847,0.29167154567024994
847,848,0.2915096703813531
848,849,0.29198374377942793
849,850,0.29304964448469883
850,851,0.2919221588067266
851,852,0.291217568997783
852,853,0.291213819306073
853,854,0.2911777218896978
854,855,0.29015271719429275
855,856,0.2894188324001392
856,857,0.29016274246311935
857,858,0.2900029874184079
858,859,0.2900770609839509
859,860,0.29123242473528554
860,861,0.29074726280080404
861,862,0.29153326396112256
862,863,0.2919654693440675
863,864,0.29118562482572996
864,865,0.29140086911485913
865,866,0.29273463581171055
866,867,0.2922264046103969
867,868,0.29158030416514463
868,869,0.2919432795130145
869,870,0.29184155358490926
870,871,0.29143008606037024
871,872,0.29121917992970303
872,873,0.2903778533300664
873,874,0.29066119959504594
874,875,0.2909797427553594
875,876,0.2914166756051619
876,877,0.29177725091293255
877,878,0.29210590779202983
878,879,0.29188021329687375
879,880,0.2915165129036645
880,881,0.2917630973662437
881,882,0.29136528849958554
882,883,0.28992818797396597
883,884,0.28985393708227875
884,885,0.29061150355020454
885,886,0.28989559258967196
886,887,0.29040333597881396
887,888,0.2909089856132764
888,889,0.2915604331334197
889,890,0.2915638194758729
890,891,0.2920728884208275
891,892,0.29293095385035595
892,893,0.2923370372957319
893,894,0.2928964504900447
894,895,0.2926425115956495
895,896,0.2918679441271923
896,897,0.29225370469296846
897,898,0.2918311958293817
898,899,0.2913795419096518
899,900,0.29085272689858793
900,901,0.29191822101246595
901,902,0.29112963042648676
902,903,0.29060310451085036
903,904,0.2920191450519689
904,905,0.29224909002785704
905,906,0.2920449683644774
906,907,0.29192645812140144
907,908,0.2921135183457312
908,909,0.2926248158100794
909,910,0.29280577200780195
910,911,0.2930615882634773
911,912,0.2932144599792291
912,913,0.2931549169108966
913,914,0.29290866443794544
914,915,0.2926262098928058
915,916,0.2933553065001728
916,917,0.29173497483326244
917,918,0.29158878713764924
918,919,0.28961597651520476
919,920,0.29109280651865416
920,921,0.2918571644342676
921,922,0.2912915913749863
922,923,0.2911253646823272
923,924,0.29104340509112203
924,925,0.29097809387706786
925,926,0.2917961343837282
926,927,0.2923470512562125
927,928,0.29236733209119614
928,929,0.2915919217309312
929,930,0.2929202164415786
930,931,0.29029176537446216
931,932,0.2903509786630626
932,933,0.291810367508145
933,934,0.29168509631573103
934,935,0.29193561809641594
935,936,0.29114936366772776
936,937,0.2926983193751403
937,938,0.2939890923350773
938,939,0.2942040049050083
939,940,0.2942468463203163
940,941,0.294459368697351
941,942,0.29457349891027335
942,943,0.29287205302440467
943,944,0.29475401474579854
944,945,0.2945901600157455
945,946,0.2945259191177274
946,947,0.29419357912910443
947,948,0.29387882660296155
948,949,0.294854811566679
949,950,0.29477999975161634
950,951,0.29542931475880074
951,952,0.29415812639505534
952,953,0.2949407498298853
953,954,0.2948630880985864
954,955,0.29474283704432336
955,956,0.29236739443713705
956,957,0.292370522211921
957,958,0.29234589607541817
958,959,0.29320574668126903
959,960,0.29385312569219646
960,961,0.29324419936950125
961,962,0.2935130215266502
962,963,0.2940688941164893
963,964,0.2947417385849074
964,965,0.2932025755688805
965,966,0.2929305650074734
966,967,0.2934906045647811
967,968,0.29340519732607245
968,969,0.2931723826130193
969,970,0.2934815717198196
970,971,0.29328789788495124
971,972,0.29326732733357314
972,973,0.2932733950741003
973,974,0.2936134285590927
974,975,0.2939735185446851
975,976,0.29488535483067563
976,977,0.2953722615440805
977,978,0.2953050714438114
978,979,0.29427583061655277
979,980,0.29400292169102366
980,981,0.2942498923715025
981,982,0.2947892661337069
982,983,0.29498159515374894
983,984,0.29382909441194
984,985,0.29431799544270465
985,986,0.29464032611067337
986,987,0.2948666193645392
987,988,0.29481003861693295
988,989,0.2945551870201433
989,990,0.2944421649264913
990,991,0.2956558944402566
991,992,0.29568481923846585
992,993,0.29622369071151966
993,994,0.29489781896014816
994,995,0.2948497644744243
995,996,0.29440486307762065
996,997,0.29522565292814307
997,998,0.2964943737005873
998,999,0.2961943223622268
999,1000,0.2966078242347367
1000,1001,0.2956334666682957
1001,1002,0.29563817117638025
1002,1003,0.29513403562279955
1003,1004,0.295538051566322
1004,1005,0.2941685168654692
1005,1006,0.2947387409907584
1006,1007,0.29447291773320355
1007,1008,0.2951282939163683
1008,1009,0.2951600928552178
1009,1010,0.2959183401948858
1010,1011,0.2964562638666444
1011,1012,0.29678542347410675
1012,1013,0.29670439546730143
1013,1014,0.29603737360995
1014,1015,0.29684277846342527
1015,1016,0.2962363653656525
1016,1017,0.2966734693142144
1017,1018,0.297130125851835
1018,1019,0.29623347921621
1019,1020,0.29768731759032246
1020,1021,0.29706654547950695
1021,1022,0.2977088198013147
1022,1023,0.2976170189721853
1023,1024,0.2970801488908999
